x,y,z,Vx,Vy,Vz
3515.101263597283,29813.4421696677,7122.143670135344,-1.524352406767689,0.08289885295480373,-3.5156972175335466
-873.8999236953418,28331.2129753648,-2943.9960349845314,-1.5779849396532453,-1.180025445326085,-3.597856200269239
-5124.624762895222,23074.84774347549,-12567.506778791509,-1.412013867874054,-2.567077574743267,-3.1697576924835484
-8541.67618417559,14155.92876500719,-20149.16035396843,-0.9855919116862312,-3.7211986121733336,-2.148967067274653
-10486.32760773945,2801.638841690602,-24257.02304148853,-0.38771434492102297,-4.258024106302983,-0.7532744183510067
-10723.59312767633,-9048.298200414229,-24413.307890096334,0.2034960739147218,-4.093411056543474,0.6039408463249908
-9473.747885224737,-19700.62794052544,-21181.56530871084,0.6611855371580592,-3.4528758729557447,1.637695363228068
-7169.348574115501,-28220.314836664784,-15589.67126209194,0.9574975565326738,-2.610633488105325,2.292827697286106
-4233.2485397847995,-34315.04791466628,-8621.914976985336,1.117849282031313,-1.7429207120083907,2.633745886968002
-996.2912597585415,-38045.73760009639,-1038.835126201161,1.177753585934998,-0.9319491204883488,2.745022099259265
2302.930872211857,-39620.34627760563,6616.5215562427975,1.166387868214584,-0.2067062440730202,2.6948655543569893
5495.260070414132,-39289.57914029223,13962.56019848218,1.104251144132739,0.4277791562120936,2.530690153271822
8458.725186724729,-37303.44413979258,20726.42198387333,1.004881218577268,0.9753828615600296,2.283570666694755
11102.034692986908,-33897.156714072684,26705.471965555047,0.8769450848519528,1.4420661040510985,1.973286579235523
13353.29950345633,-29289.97922344363,31741.269096693286,0.7258403649878464,1.83294397232604,1.612110190711889
15152.50252523127,-23689.625639534068,35702.35600728495,0.5547875497719519,2.150996373466163,1.207366677592023
16446.489711187132,-17299.29637382335,38472.94736042051,0.3655639400172173,2.396363660605672,0.7631489753642017
17185.697284657468,-10326.496210877607,39945.67870471375,0.1590323561136669,2.5657196397532336,0.2815570868004651
17322.23567915898,-2993.8398179710553,40017.54805379493,-0.0643963627983128,2.651443808354092,-0.2362085473421985
16809.35300013738,4447.313241575036,38589.130697315086,-0.3042115833619464,2.6404027825598253,-0.7885349443833626
15602.82507633021,11699.10036558814,35568.371075367635,-0.5589307210116469,2.512214831248575,-1.371328886199389
13665.68346042918,18393.84792668332,30882.252117989337,-0.8244999324650023,2.237073238271483,-1.9742585433305893
10979.25043850371,24064.83246807455,24503.19837195248,-1.091235838192902,1.773949176693105,-2.573644700435792
7566.089109113634,28115.74922280961,16502.98623066261,-1.338170198135093,1.072349827465514,-3.119483296734872
3533.604468005664,29809.83342359727,7153.605071252263,-1.5239937609645633,0.08693293980077753,-3.515054259180923
-855.4118739298056,28339.846997814013,-2912.452083930554,-1.578402737362349,-1.175409496919397,-3.598533731062702
-5108.680339438099,23096.34855579116,-12540.27102332148,-1.413429458671394,-2.5627000747427644,-3.172192083140108
-8531.02526926108,14187.91784003123,-20131.081760409008,-0.9878940566070123,-3.7182934782410255,-2.152952577597452
-10482.766202137049,2838.682075443507,-24251.12798487559,-0.3903592403910219,-4.257361973660855,-0.7577711078212633
-10727.19737392894,-9012.30588964335,-24419.38557578519,0.2011072076585894,-4.0947049104528,0.6000331169156706
-9483.301446739086,-19670.05833858766,-21197.136036382308,0.6593521164114589,-3.4553151101932205,1.634856369542113
-7183.2055242320275,-28197.357815488813,-15611.6983282128,0.9562527844271408,-2.613537445385766,2.2910334281284173
-4249.853713760498,-34300.39168117023,-8647.733798138319,1.117117477660468,-1.745893760333164,2.63279894123996
-1014.338376597215,-38039.268862123085,-1066.357242078933,1.177441768996559,-0.9347967747917408,2.744724100367487
-1014.337199240782,-38039.269796851964,-1066.354497553762,1.177441776323501,-0.9347964999536904,2.744724108068063
2284.503890700816,-39621.57372288728,6588.89168910393,1.16641595860656,-0.2093402457915865,2.695063185391375
5477.313159057854,-39297.84254095224,13936.047237717241,1.104556627716102,0.4253972148575252,2.531274724849464
8441.965936623956,-37318.00878116202,20701.998681161254,1.005416248353997,0.9732714567265456,2.284466862133608
11087.05255327332,-33917.2464559432,26683.93429086879,0.8776726170202767,1.440237415246417,1.974442135941455
13340.5912823427,-29314.78366112488,31723.289580971537,0.7267308740145174,1.831411113430951,1.61348827279941
15142.489459689108,-23718.29178836052,35688.51846139661,0.5558162603064084,2.1497772470452743,1.208940065129404
16439.5276018676,-17330.91155751575,38463.76769201845,0.3667085251237512,2.395483518510632,0.764895651373402
17182.08025111541,-10360.06389427477,39941.61386303812,0.1602707822832062,2.5652133981528302,0.2834564070513492
17322.19365850834,-3028.248846276825,40018.99412657378,-0.0630883219617425,2.6513588265961934,-0.2341801699376884
16813.04117379887,4413.327953517448,38596.40689129462,-0.3028637150487211,2.640802114130214,-0.7864099883793859
15610.301625617532,11667.00669342916,35581.68262659792,-0.5575835192406544,2.5131806485281096,-1.3691582065796608
13676.86881083773,18365.373399772267,30901.618180475518,-0.823212958661306,2.2387085842346166,-1.972127543137693
10993.85621376643,24042.017522204038,24528.31979303875,-1.090101342830267,1.776372013223114,-2.571700949501663
7583.499452777479,28100.95555645274,16533.01422628113,-1.337333460146128,1.075662700936984,-3.117979850776212
3552.696008268948,29805.59197950067,7186.774566377263,-1.523674142977891,0.09113062814775323,-3.514398392105104
-836.4756757534018,28348.298949510285,-2879.264459745345,-1.5788808090657682,-1.1706436964561169,-3.599271077778755
-5092.4737407357925,23118.006630620053,-12511.649690401753,-1.414913775024876,-2.558238377192297,-3.174744548709325
-8520.284695014305,14220.17311902362,-20111.96890874832,-0.9902454994464872,-3.715393742104118,-2.157059868706284
-10479.197805370792,2875.88829216697,-24244.48098464935,-0.3930121950635194,-4.256758086682493,-0.7623427329452482
-10730.76129750088,-8976.318549168916,-24424.84886052011,0.1987475882215697,-4.096052712593002,0.5960985377771068
-9492.702390528531,-19639.60467859526,-21212.13329457554,0.6575663099409587,-3.4577785982708917,1.632010036439647
-7196.769902534737,-28174.54682387521,-15633.173097018402,0.9550583411908232,-2.616440654813491,2.289228956712782
-4266.0312578708745,-34285.85991599074,-8673.04350815494,1.116430985623927,-1.748854344133684,2.63183106007141
-1031.841109932511,-38032.88636013263,-1093.443362791322,1.177167780092426,-0.9376310650749295,2.744395373313051
2266.714309669276,-39622.856217240915,6561.597460484253,1.16647435138087,-0.2119668832408733,2.695224623288884
5460.079006530934,-39306.151276034754,13909.76668105482,1.104885483713698,0.4230141506607979,2.5318220550296404
8425.976313310106,-37332.633865598014,20677.70705050637,1.005968505737232,0.9711494826848359,2.285328835930709
11072.88062873625,-33937.438224588346,26662.440757676308,0.8784119566214059,1.438389356829965,1.975569904726542
13328.719346155058,-29339.755323604215,31705.288327123537,0.7276282392027134,1.82985136373406,1.614847492733783
15133.325456692452,-23747.20946313657,35674.6213691667,0.5568472316430548,2.148525365129509,1.210505509683717
16433.41483010236,-17362.87592408705,38454.52355702963,0.3678510870576329,2.3945668754720684,0.7666470034161427
17179.301153347267,-10394.08508262573,39937.51693676101,0.1615031171225971,2.564669757677055,0.2853743236805265
17322.96688040011,-3063.2133608333647,40020.48067744093,-0.061790382696081676,2.651239147384001,-0.2321185337457516
16817.510447192883,4378.698810178694,38603.83728629686,-0.3015301637249496,2.6411739166039068,-0.7842372556157684
15618.5125544733,11634.2081937925,35595.300977084065,-0.5562554916789744,2.514131443057578,-1.366926861712696
13688.72655394991,18336.17636886383,30921.47478693901,-0.8219513367887119,2.240347287189333,-1.969927064697626
11009.05215038567,24018.52167477251,24554.130214123637,-1.089000628984315,1.7788218019020938,-2.569686774999289
7601.389963650732,28085.59215477414,16563.91575377824,-1.336542008132203,1.079027733865097,-3.116417812342328
3572.121053089616,29800.95493842976,7220.945027810891,-1.5234141055432582,0.09539795532495156,-3.5137130931774068
-817.3918512495544,28356.549379407763,-2845.0524198109947,-1.579430843328116,-1.16581467430418,-3.600022501100468
-5076.323460055793,23139.58812791788,-12482.10026178309,-1.416467847119762,-2.553756618791749,-3.177347776869382
-8509.760255301104,14252.322373188359,-20092.07833770574,-0.9926361989905657,-3.712533557197113,-2.161215522343458
-10475.88666032891,2912.830927356788,-24237.14141635897,-0.3956543184424415,-4.256217905397892,-0.7669240902971344
-10734.48979538572,-8940.746954362436,-24429.5971437901,0.1964397805587035,-4.097439512448831,0.5921852251635618
-9502.092269564559,-19609.61975177254,-21226.34736774195,0.6558503280970683,-3.460241352719243,1.629186593854326
-7210.1237754455815,-28152.1588753357,-15653.822099475019,0.9539343272658246,-2.619314816243087,2.2874303113135355
-4281.81034339121,-34271.649371651496,-8697.540509201328,1.115807416959754,-1.7517737325152511,2.6308482681533367
-1048.7826494389321,-38026.7069337888,-1119.783363182828,1.176946895347634,-0.940423717077448,2.744035038650471
2249.622226538749,-39624.23274212865,6534.947094939177,1.166576167162503,-0.2145577429741834,2.695343748429908
5443.651452037441,-39314.466432139554,13884.00295324822,1.105249038906287,0.4206577209339289,2.532322173841386
8410.879340809308,-37347.20540496485,20653.7984264585,1.006547651946357,0.9690440425493072,2.2861433185834943
11059.66656765725,-33957.54467506738,26641.20093823914,0.8791710461737285,1.436547712715151,1.9766534664784097
13317.85121510366,-29364.63715978092,31687.4249599806,0.7285386947464324,1.8282885757685268,1.616168707072898
15125.19291731282,-23776.057643063912,35660.76705943065,0.557884901556447,2.147262144720285,1.212041519449407
16428.34344637824,-17394.8124368274,38445.25399230409,0.3689940382320455,2.3936321320775296,0.7683794251551332
17177.55564635612,-10428.13648325485,39933.35815905901,0.1627294927867798,2.564103131962185,0.2872854523947623
17324.74797971846,-3098.276627129004,40021.90504939273,-0.06050487404080284,2.651094004719442,-0.2300501797146446
16822.94343947458,4343.899629787075,38611.24441190095,-0.3002157482452314,2.6415209022932853,-0.7820433999485907
15627.623703525991,11601.175566219108,35608.975632613416,-0.5549537211312991,2.515062084228619,-1.364659945272871
13701.400110126631,18306.70088105606,30941.506081458418,-0.8207238433324658,2.241975431901691,-1.967678130623904
11024.9557755717,23994.737255484484,24580.26454830082,-1.087943212368075,1.7812758791088552,-2.567615638581964
7619.851597671616,28069.97781241804,16595.30290095974,-1.3358050492399742,1.0824155401015558,-3.114799188944904
3591.94648028698,29796.15493889978,7255.743954637917,-1.5232216437041182,0.09970396786347148,-3.512985103477069
-798.1145870034837,28364.75121640267,-2810.128652320725,-1.580060091738733,-1.1609465074805458,-3.6007588576610954
-5060.206416950426,23161.199414089293,-12451.83882168398,-1.4181012751647648,-2.549262970616025,-3.179963686492416
-8499.464031043648,14284.472989815058,-20071.52301985253,-0.9950820810553438,-3.709705504378912,-2.165386456307692
-10472.897429310551,2949.644373480753,-24229.14713838458,-0.3983061712756791,-4.255732094228239,-0.771494465827394
-10738.5027581149,-8905.439920677414,-24433.62089046887,0.1941662444085392,-4.098863003012626,0.5883078687296948
-9511.62925869404,-19579.95255758947,-21239.727134772802,0.6541947169327513,-3.4627047976844234,1.6264015485559953
-7223.440081925861,-28130.04493870484,-15673.547897558232,0.9528793354994708,-2.62215901869898,2.2856547674101737
-4297.359521408849,-34257.60098432652,-8721.079040018609,1.115250858741955,-1.754645421602378,2.629867419722582
-1065.315599288592,-38020.54436380263,-1145.1875372442219,1.176785957639384,-0.9431619299041842,2.743657173625744
2233.0944545945677,-39625.472963732886,6509.161304066412,1.166729001570957,-0.21709461736344696,2.6954303983104886
5427.91806361621,-39322.49974249645,13858.9972796117,1.1056542188843592,0.4183506611007572,2.532779491144031
8396.580123656404,-37361.36606394227,20630.518092916584,1.007159121672304,0.9669810218658392,2.286908595304602
11047.328106602252,-33977.13275177311,26620.44621380539,0.8799533995466171,1.4347401657778218,1.977684521448482
13307.91147008362,-29388.91777307245,31669.897814728618,0.729463591579255,1.826750666467341,1.6174365906371695
15118.01710397979,-23804.24856377543,35647.10080808908,0.5589283770758913,2.146013938342807,1.213525470078219
16424.23313481395,-17426.064018778732,38436.03064214447,0.370134297978218,2.392702061936999,0.7700630031996579
17176.75187362694,-10461.50468682207,39929.1154515909,0.1639447763988472,2.563530571134121,0.2891528977924904
17327.42800353164,-3132.688217908583,40023.13259714661,-0.05923879575745372,2.650932338709544,-0.2280183096305859
16829.20927504822,4309.691429605648,38618.36509679593,-0.2989290438133049,2.641841225913818,-0.7798766277447919
15637.478517729758,11568.646183325878,35622.30383069449,-0.5536878682461407,2.5159570012583665,-1.362408418356471
13714.7052994789,18277.617901464408,30961.16673180338,-0.8195403345694313,2.243560668914176,-1.9654307333129408
11041.35675296499,23971.218445224447,24606.045188555294,-1.0869375412544742,1.783682789207369,-2.565530702623561
7638.655404236612,28054.49524272413,16626.396584581093,-1.335126880232041,1.085755572738712,-3.113151591541633
3611.941318985322,29791.35571957291,7290.3489160374365,-1.523093230978551,0.103964610252806,-3.512215895072409
-778.850167476656,28372.830081799435,-2775.2725582074463,-1.580754238207876,-1.1561219924392252,-3.601447284204681
-5044.274284734423,23182.56103211127,-12421.50520726778,-1.4197902685941082,-2.5448172127821342,-3.182527477164081
-8489.476560638823,14316.23026194329,-20050.73646356058,-0.9975579115876964,-3.706930930481487,-2.169494254637703
-10470.24939269522,2985.924226671471,-24220.719762692912,-0.4009504253098637,-4.255288850571825,-0.7759839059387486
-10742.78575520213,-8870.743353084863,-24436.968174823,0.1919339507610131,-4.10029596926208,0.5845204665247689
-9521.290207281585,-19550.865472668196,-21252.18679510066,0.6525995053808501,-3.4651373074613168,1.6236975992230838
-7236.700959348607,-28108.37518122595,-15692.155185418833,0.9518900484414314,-2.624939013279163,2.283938270661793
-4312.672415063264,-34243.783831519264,-8743.370649007418,1.1147565763958158,-1.7574312769089833,2.628918890827415
-1081.448078311681,-38014.35446321814,-1169.291146170332,1.176679441610323,-0.945802924413075,2.743285721207455
2217.10625213167,-39626.40638342398,6484.661122703819,1.16692648463061,-0.2195303406912745,2.695500546392774
5412.834898965974,-39329.94345298034,13835.20295198304,1.106093663936956,0.4161434978109056,2.533200887723981
8383.012529228326,-37374.6633031281,20608.324956597018,1.007794418581867,0.9650129527112622,2.287621687509794
11035.773568224751,-33995.60165939196,26600.612715493437,0.8807492641568597,1.43301971881331,1.9786497148508384
13298.77922752552,-29411.849148787765,31653.090614803197,0.7303918210890158,1.82528938789652,1.6186270328311432
15111.643990703407,-23830.89317515275,35633.92331630669,0.5599651125079155,2.144829253729318,1.214922204864312
16420.8926169386,-17455.61291501346,38427.0399248565,0.3712578412644895,2.391819540170005,0.7716513640737667
17176.65724843325,-10493.06301389682,39924.82965601792,0.1651335312814893,2.5629863912367794,0.2909191877339029
17330.72942106195,-3165.2413330608892,40024.02823134678,-0.058008729059490886,2.650776353172871,-0.2260908525478647
16835.98295844815,4277.321397844576,38624.86077810407,-0.2976871932162183,2.642140742122717,-0.7778138177640204
15647.70432215778,11537.85504111115,35634.72213085366,-0.5524745544369711,2.51680083981119,-1.360255153932302
13728.22560204655,18250.083743332958,30979.65838660368,-0.8184151082133042,2.2450613808048407,-1.9632685170118127
11057.80486270559,23948.962608878883,24630.447889875268,-1.085992824632948,1.785970252973867,-2.5635077417230483
7657.3370507993095,28039.8938484832,16655.9865470599,-1.334507675865392,1.088943693335994,-3.1115294201691848
3631.658531660647,29786.97701489749,7323.447450995074,-1.523015556268882,0.1080510717572903,-3.5114205688179485
-759.9856415972121,28380.834738615387,-2741.762557874861,-1.5814837653328502,-1.151471287804806,-3.602046345207607
-5028.813393394468,23203.40136643351,-12392.18032092929,-1.4214944333234385,-2.540510502369847,-3.184942773940603
-8479.974826513373,14347.161128795691,-20030.49162242074,-1.000029464431421,-3.704232250818183,-2.173423906633571
-10468.05230080835,3021.258339333193,-24212.339074388285,-0.403574766868097,-4.254856846928699,-0.7803037973512401
-10747.44611559776,-8836.952700786225,-24439.927748793856,0.1897335952670708,-4.1016924930628615,0.5808712838828092
-9531.227385514188,-19522.53674314002,-21263.92404674935,0.6510436476288314,-3.4675036949324416,1.621094058865182
-7250.1233003010375,-28087.25330616374,-15709.809736425319,0.9509425124960978,-2.6276368559780283,2.282286430889107
-4328.031257151312,-34230.27281619518,-8764.572469263809,1.114302415734147,-1.7601279587625132,2.628004446544644
-1097.519538290072,-38008.21757694973,-1192.245744644637,1.176608790677768,-0.9483531770777182,2.742923293107137
2201.271828250955,-39627.14008171269,6461.305772736353,1.1671541081042351,-0.2218768967209956,2.695559352378028
5397.981112468001,-39336.94203729124,13812.497442794122,1.10655684240361,0.4140220104568023,2.533594162841358
8369.731572981807,-37387.28185937277,20587.121394969232,1.008446832922908,0.9631256164964346,2.288292451180434
11024.544428322351,-34013.1741059925,26581.6324354857,0.881555695907824,1.431373666890637,1.9795602100943035
13289.993042768301,-29433.6862355809,31636.96760433141,0.7313242567637769,1.823894591450589,1.619751755321814
15105.620076059367,-23856.27044497004,35621.23166994185,0.5609999154478885,2.143701221299912,1.216243303027685
16417.8875181299,-17483.752116676107,38418.31039183326,0.3723735186040547,2.390981506934736,0.7731552569680138
17176.86787524875,-10523.107227134158,39920.55734874574,0.166308668327665,2.562471702746391,0.2925934869217139
17334.29012153515,-3196.2225878759086,40024.67109557946,-0.05679781029774447,2.650631469185451,-0.2242610303209459
16842.95492508329,4246.524030231852,38630.82534077637,-0.2964696494388464,2.6424290179346346,-0.7758514239065536
15658.053825916082,11508.56862771637,35646.32889060296,-0.5512899776316655,2.517606701643109,-1.3582006279274372
13741.784404915908,18223.9052294931,30997.07182378017,-0.8173216066817633,2.246493068873123,-1.9611964080757456
11074.20181237343,23927.82067023086,24653.544975339762,-1.08508012664433,1.788154841047102,-2.561555634962708
7675.881982329512,28026.07168686437,16684.11548478343,-1.3339166156743092,1.091996546679768,-3.1099444599378936
3651.172601689742,29782.96387523981,7355.048901784718,-1.5229562294380343,0.1119807396571069,-3.510611188972154
-741.3556464637097,28388.76337339384,-2709.622248847321,-1.5822167442211708,-1.146973287106563,-3.602567450135279
-5013.575867566975,23223.78758450434,-12363.92202644905,-1.4231880792880145,-2.536315483986562,-3.187223164972163
-8470.657511696509,14377.41397751157,-20010.89108004994,-1.002485720253375,-3.701580166601783,-2.177193998667489
-10466.00184236168,3055.8684110899653,-24204.1656893404,-0.4061882600498815,-4.254414895091782,-0.7844759916881704
-10752.22975145847,-8803.808147707932,-24442.71648416188,0.1875397436438426,-4.1030470186572,0.5773438303082915
-9541.270351943424,-19494.710235318616,-21275.183541005437,0.6494943842518421,-3.4698107436001746,1.61858851655965
-7263.630173588839,-28066.44888821314,-15726.74100870651,0.9500035782200624,-2.630262541271104,2.280712058496138
-4343.448554560323,-34216.86130568547,-8784.861772661205,1.113857988328088,-1.7627416248452912,2.6271475326501097
-1113.622748146377,-38001.93496859473,-1214.155018141475,1.1765471434208898,-0.9508119212534676,2.742598018857973
2185.427797482322,-39627.46308110537,6439.070948256977,1.1673882862980172,-0.2241263826220495,2.695634670268711
5383.13116255089,-39343.25360716248,13790.92993930291,1.1070228992555868,0.4120001108021469,2.5339834571356734
8356.456467648602,-37398.93418743717,20567.01646397786,1.0090977187584829,0.961337441963084,2.2889391848335943
11013.31023117407,-34029.50636222333,26563.655957842817,0.8823558369650853,1.429823452169088,1.98042715857579
13281.177360711059,-29454.02266070589,31621.699595597613,0.7322455498906989,1.822589277482049,1.6208139468520282
15099.52872491229,-23879.909004454046,35609.19377149786,0.562018823675557,2.142652950916097,1.217483440588844
16414.76406124801,-17509.94716480922,38409.98266600516,0.373468811387872,2.3902095938713206,0.7745604850783296
17176.89721449796,-10551.046420722329,39916.38677379432,0.1674593756713561,2.562004832004797,0.2941525783039732
17337.59615010445,-3224.9968029237675,40025.07174186887,-0.05561467383421946,2.650510554272532,-0.2225609714507388
16849.59083604012,4217.9599531119175,38636.16729778946,-0.295282154455601,2.642710901314854,-0.7740299160508319
15667.981808574681,11481.446565934752,35656.90901501248,-0.5501359825112699,2.51836848211858,-1.356292287971071
13754.83828396501,18199.70581406039,31013.05203747824,-0.8162564648405976,2.2478354156600417,-1.959266232642436
11090.0212009477,23908.338391339315,24674.83130096038,-1.0841893350316758,1.790198603235637,-2.55972625188259
3006.3786510379887,-9558.089712523259,6707.128428376257,5.456400640433039,3.6488929848229934,-2.033211383284578
8621.793125593622,-3100.0197723606407,2784.698738297205,2.658824965757112,6.365321699751426,-4.096457428562967
8583.648657623935,5135.201234029372,-2792.4041772068517,-2.506013241603589,5.854957242206518,-4.162031745657797
3732.200307456453,10986.632661687428,-7137.537965358035,-4.596214433419758,3.3847682862762034,-2.6548844104495157
-2311.4466349489358,14077.775677847132,-9707.901338228066,-4.7493899015258005,1.612939399306495,-1.4672010778326932
-8136.628200260136,15366.776394077451,-11040.64171107782,-4.371384735074526,0.4964831483263497,-0.6812603448827033
-13380.604038010342,15500.33835701076,-11544.938789301192,-3.8668294289417946,-0.2389662892749421,-0.1432715572265049
-17965.89156881349,14853.391060516591,-11468.50496080982,-3.344175619740125,-0.7492593808179977,0.2437125099248299
-21892.06696546875,13654.3649268737,-10965.95959248803,-2.8324641562060373,-1.117084636231887,0.533376024061404
-25177.93471555314,12052.56005800231,-10139.87324900736,-2.33736783271399,-1.38833839723746,0.7563394091030219
-27843.95514596898,10152.300577566579,-9062.503015535454,-1.857181833819612,-1.5898174624451984,0.9308750923298372
-29906.630963887183,8031.188101596682,-7787.707100482922,-1.3878302301671108,-1.7377126236792169,1.068262173138006
-31376.71467273473,5750.591534789051,-6357.905435804139,-0.924486059919498,-1.8418528885321483,1.17553152511214
-32258.62035100737,3362.197436979377,-4808.468846854859,-0.4620396351436349,-1.907889545620245,1.256907009471754
-32550.115916104125,912.5417984635033,-3170.764408997696,0.004863792592840067,-1.938389359304532,1.314542017505168
-32241.93176510693,-1553.39755058417,-1474.559139569106,0.481970110244742,-1.933262718925916,1.3488200143140738
-31317.115354798487,-3988.8193335412902,249.73772884991783,0.9756623935956004,-1.889674477802479,1.358312274449633
-29750.02707120982,-6341.262594710868,1968.550823963359,1.4932743636918568,-1.801394976239405,1.339361066430394
-27504.91579353011,-8547.463245575222,3641.7591526407896,2.043425542378283,-1.6573263402303342,1.285104544924322
-24534.130093452557,-10525.49756890373,5217.501866275598,2.636207892735643,-1.438547986326038,1.183484083035242
-20776.481448393417,-12161.493698319253,6623.2814247479955,3.2825645269127404,-1.112354124716182,1.013144247921133
-16158.063819648347,-13285.09623518917,7749.231414296888,3.990288129862558,-0.6196280860131148,0.7345383815457573
-10604.9907420101,-13620.385286057819,8413.764742345284,4.745998266380791,0.1533251622680934,0.2693644437077155
-4109.250797122303,-12681.90051259331,8287.717942081808,5.4339801064614095,1.4362981989852732,-0.5476623471539431
2958.709243056046,-9577.894307320144,6735.91938867905,5.456791644421181,3.631206809639656,-2.036919066165929
8588.411203814623,-3140.910628379362,2806.2492299500395,2.6789919711119112,6.356694142016875,-4.107682006918385
8562.929918938898,5098.4375014826155,-2792.342725148957,-2.512363982190249,5.862777981323682,-4.178633879621685
3692.8219812370494,10952.484581351651,-7148.463268354298,-4.613543577869653,3.381084338973451,-2.655906737354889
-2369.5833378757143,14035.17621661729,-9714.151555728457,-4.7609488101172825,1.6045926186162252,-1.460167570347496
-8205.509349635933,15313.37600002314,-11035.96687484496,-4.377007105505047,0.4882660917857524,-0.6716703818275092
-13453.80809474283,15437.42229575844,-11527.69911007335,-3.868278308275348,-0.2456038304250767,-0.1333223251052571
-18039.0433792327,14783.2319759627,-11438.88753876364,-3.3428338174877683,-0.7539996940036832,0.2531357943441919
-21962.256667879632,13579.374554514208,-10924.90673916647,-2.829277003663912,-1.119959258423413,0.5418947793631548
-25243.25409583626,11975.0313956873,-10088.657147851429,-2.332987190265841,-1.3894806925044472,0.7637841516915309
-27903.19986052271,10074.33834511261,-9002.54561843979,-1.852077000149972,-1.589382834576128,0.937167392979986
-29959.115983297637,7954.699946156786,-7720.501000415667,-1.382357992484867,-1.7358541473356093,1.073364233197806
-31422.16125044805,5677.295328217658,-6284.9786256570105,-0.9189341518603594,-1.838715611266655,1.1794227507732271
-32297.087678825552,3293.6306578139947,-4731.370781816851,-0.4566555924077772,-1.903612652546513,1.259572893444397
-32581.96348752893,850.0657298720627,-3091.0621537344396,0.00985227688302865,-1.933112079951733,1.315968890574115
-32267.8045472064,-1608.603147592077,-1393.837893258006,0.4863394060581085,-1.9271329559153951,1.3489928428662024
-31337.947590551983,-4035.774825282721,329.8727907191468,0.9791789899845736,-1.8828616712454087,1.357214957330535
-29767.06363896007,-6379.22715304228,2046.4745560159079,1.495681118953997,-1.794109771832742,1.336979428731345
-27519.75041139011,-8576.007657490518,3715.834264660879,2.044428407123611,-1.649854227524412,1.2814349344272151
-24548.760757533408,-10544.631532923979,5286.101450914693,2.635464164219693,-1.431307156296218,1.17855128460574
-20793.37335615409,-12171.89679512572,6684.847671075328,3.279685937702532,-1.1060052337452528,1.007042462707798
-16180.17580874769,-13288.549997111279,7802.416576411085,3.984909692674416,-0.6152928259915186,0.7275264135112509
-10635.5803322751,-13620.60528854158,8457.760909793056,4.738121921160512,0.1536298310295413,0.2620850115034898
-4150.670601430179,-12686.08912099837,8322.99226571565,5.425490484841784,1.4290152360037818,-0.5537715726081885
2910.348968745243,-9598.227468811148,6765.156186020702,5.457085098844373,3.6132193352085737,-2.040331736177692
